district,city_corporation,upazila_thana,paurashava,union_ward,mauza,village_mahalla,location_name,hh_total,hh_general,hh_institutional,hh_others,pop_total,pop_male,pop_female,pop_hijra,sex_ratio,level
26,,72,,118,93,,Belma*,1478,1440,0,38,3986,2147,1834,5,117.07,mauza
26,,72,,118,93,28,Belma,852,829,0,23,2326,1267,1057,2,119.87,village
26,,72,,118,93,188,Jaharchhanda,626,611,0,15,1660,880,777,3,113.26,village
26,,72,,118,140,,Changaon*,3487,3258,0,229,9619,5300,4319,0,122.71,mauza
26,,72,,118,140,48,Changaon,3487,3258,0,229,9619,5300,4319,0,122.71,village
26,,72,,118,202,,Dhalpur (Part)*,3689,3661,4,24,11069,5758,5311,0,108.42,mauza
26,,72,,118,202,68,Dhalpur,3689,3661,4,24,11069,5758,5311,0,108.42,village
26,,72,,118,205,,Dhananjoypur*,19755,18211,5,1539,57087,29596,27491,0,107.66,mauza
26,,72,,118,205,208,Kandail,3951,3932,3,16,11609,5990,5619,0,106.6,village
26,,72,,118,205,216,Kathgara,14382,12866,2,1514,40963,21318,19645,0,108.52,village
26,,72,,118,205,268,Nayapara,1422,1413,0,9,4515,2288,2227,0,102.74,village
26,,72,,118,308,,Gouripur*,9573,8536,7,1030,27611,14976,12631,4,118.57,mauza
26,,72,,118,308,128,Gouripur,9573,8536,7,1030,27611,14976,12631,4,118.57,village
26,,72,,118,456,,Kuturia (Part)*,4457,4300,1,156,12746,6670,6076,0,109.78,mauza
26,,72,,118,456,208,Kuturia,4457,4300,1,156,12746,6670,6076,0,109.78,village
26,,72,,118,519,,Mirer Changaon*,889,753,4,132,3696,2520,1176,0,214.29,mauza
26,,72,,118,519,248,Mirer Changaon,889,753,4,132,3696,2520,1176,0,214.29,village
26,,72,,118,631,,Purba Sadarpur*,358,324,0,34,1194,660,534,0,123.6,mauza
26,,72,,118,631,308,Purba Sadarpur,358,324,0,34,1194,660,534,0,123.6,village
26,,72,,118,695,,Rustampur*,596,588,1,7,2003,1050,953,0,110.18,mauza
26,,72,,118,695,28,Binodpur,418,411,1,6,1393,747,646,0,115.63,village
26,,72,,118,695,348,Rustampur,178,177,0,1,610,303,307,0,98.7,village
26,,72,,118,725,,Sadhupara*,1102,1061,0,41,3037,1579,1458,0,108.3,mauza
26,,72,,118,725,368,Sadhupara,1102,1061,0,41,3037,1579,1458,0,108.3,village
26,,72,,118,740,,Sreekhandia*,2149,2115,1,33,6175,3240,2935,0,110.39,mauza
26,,72,,118,740,368,Sreekhandia,2149,2115,1,33,6175,3240,2935,0,110.39,village
26,,72,,118,742,,Sujabad*,1233,1163,0,70,3368,1772,1589,7,111.52,mauza
26,,72,,118,742,368,Sujabad,1233,1163,0,70,3368,1772,1589,7,111.52,village
26,,72,,144,,,Bangaon Union,11320,11206,10,104,40136,20787,19349,0,107.43,union_ward
26,,72,,144,,,Rural,11320,11206,10,104,40136,20787,19349,0,107.43,union_ward
26,,72,,144,,,Urban,0,0,0,0,0,0,0,0,0,union_ward
26,,72,,144,74,,Baliarpur*,867,839,6,22,2995,1672,1323,0,126.38,mauza
26,,72,,144,74,28,Baliarpur,867,839,6,22,2995,1672,1323,0,126.38,village
26,,72,,144,75,,Banagram*,1043,1041,0,2,4243,2176,2067,0,105.27,mauza
26,,72,,144,75,28,Banagram,373,373,0,0,1512,754,758,0,99.47,village
26,,72,,144,75,308,Panch Banagram,599,598,0,1,2428,1256,1172,0,107.17,village
26,,72,,144,75,348,Raingertek,71,70,0,1,303,166,137,0,121.17,village
26,,72,,144,100,,Bil Baghil*,37,37,0,0,152,75,77,0,97.4,mauza
26,,72,,144,100,28,Bil Baghil,37,37,0,0,152,75,77,0,97.4,village
26,,72,,144,136,,Chakulia*,573,564,0,9,2079,1056,1023,0,103.23,mauza
26,,72,,144,136,48,Chakulia,573,564,0,9,2079,1056,1023,0,103.23,village
26,,72,,144,137,,Chandpara*,9,9,0,0,40,23,17,0,135.29,mauza
26,,72,,144,137,48,Chandpara,9,9,0,0,40,23,17,0,135.29,village
26,,72,,144,299,,Gandharia*,767,760,0,7,2455,1271,1184,0,107.35,mauza
26,,72,,144,299,128,Gandharia,767,760,0,7,2455,1271,1184,0,107.35,village
26,,72,,144,442,,Kandi Baliarpur*,964,951,0,13,3160,1617,1543,0,104.8,mauza
26,,72,,144,442,208,Kandi Baliarpur,964,951,0,13,3160,1617,1543,0,104.8,village
26,,72,,144,450,,Konda*,5010,4968,3,39,17583,9115,8468,0,107.64,mauza
26,,72,,144,450,28,Beraid,762,757,1,4,2429,1257,1172,0,107.25,village
26,,72,,144,450,70,Baliaghata,105,105,0,0,302,171,131,0,130.53,village
26,,72,,144,450,236,Khatrapara(Part),321,320,1,0,1039,542,497,0,109.05,village
26,,72,,144,450,268,Nagar Konda,3822,3786,1,35,13813,7145,6668,0,107.15,village
26,,72,,144,559,,Nikrail*,424,424,0,0,1477,749,728,0,102.88,mauza
26,,72,,144,559,268,Nikrail,424,424,0,0,1477,749,728,0,102.88,village
26,,72,,144,724,,Sadhapur*,1626,1613,1,12,5952,3033,2919,0,103.91,mauza
26,,72,,144,724,368,Sadhapur,1626,1613,1,12,5952,3033,2919,0,103.91,village
26,,72,,153,,,Bhakurta Union,14456,14205,35,216,58298,29983,28314,1,105.89,union_ward
26,,72,,153,,,Rural,14456,14205,35,216,58298,29983,28314,1,105.89,union_ward
26,,72,,153,,,Urban,0,0,0,0,0,0,0,0,0,union_ward
26,,72,,153,89,,Bartail*,337,336,0,1,1218,633,585,0,108.21,mauza
26,,72,,153,89,68,Dakkhin Jhauchar,337,336,0,1,1218,633,585,0,108.21,village
26,,72,,153,94,,Bhakurta*,2221,2195,4,22,9094,4623,4471,0,103.4,mauza
26,,72,,153,94,28,Bhakurta,491,488,0,3,1970,949,1021,0,92.95,village
26,,72,,153,94,148,Hindu Bhakurta,901,886,3,12,3840,1997,1843,0,108.36,village
26,,72,,153,94,208,Kandi Bhakurta,829,821,1,7,3284,1677,1607,0,104.36,village
26,,72,,153,133,,Chaira*,1528,1508,2,18,5804,2959,2845,0,104.01,mauza
26,,72,,153,133,48,Chaira,802,789,1,12,3171,1652,1519,0,108.76,village
26,,72,,153,133,208,Khaguria,726,719,1,6,2633,1307,1326,0,98.57,village
26,,72,,153,153,,Chunarchar*,1441,1430,6,5,5838,3064,2774,0,110.45,mauza
26,,72,,153,153,48,Chunarchar,559,553,3,3,2373,1247,1126,0,110.75,village
26,,72,,153,153,68,Domrakanda,246,244,1,1,948,469,479,0,97.91,village
26,,72,,153,153,208,Kaisharchar,256,254,1,1,1084,611,473,0,129.18,village
26,,72,,153,153,268,Nalagaria,380,379,1,0,1433,737,696,0,105.89,village
26,,72,,153,338,,Haruria*,580,574,1,5,2168,1096,1072,0,102.24,mauza
26,,72,,153,338,148,Haruria,352,351,1,0,1336,676,660,0,102.42,village
26,,72,,153,338,268,Naliasur,228,223,0,5,832,420,412,0,101.94,village
26,,72,,153,522,,Mushurikhola*,2368,2350,3,15,8595,4406,4189,0,105.18,mauza
26,,72,,153,522,28,Baherchar,458,458,0,0,1734,903,831,0,108.66,village
26,,72,,153,522,48,Char Tulatali,224,223,0,1,733,390,343,0,113.7,village
26,,72,,153,522,56,Chhaglakandi,142,140,1,1,560,273,287,0,95.12,village
26,,72,,153,522,108,Firingikanda,881,876,0,5,3158,1582,1576,0,100.38,village
26,,72,,153,522,248,Mushurikhola,329,323,2,4,1183,635,548,0,115.88,village
26,,72,,153,522,268,Nander Khamar,87,87,0,0,318,162,156,0,103.85,village
26,,72,,153,522,368,Shollapara,21,21,0,0,69,32,37,0,86.49,village
26,,72,,153,522,388,Tulatali,226,222,0,4,840,429,411,0,104.38,village
26,,72,,153,618,,Pachuli*,644,633,0,11,2627,1362,1265,0,107.67,mauza
26,,72,,153,618,48,Chapra,276,274,0,2,1123,587,536,0,109.51,village
26,,72,,153,618,308,Purba Mograkanda,368,359,0,9,1504,775,729,0,106.31,village
26,,72,,153,738,,Shyamlapur*,4193,4081,14,98,17824,9296,8528,0,109.01,mauza
26,,72,,153,738,228,Luterchar,1006,980,7,19,4333,2281,2052,0,111.16,village
26,,72,,153,738,368,Shamlashi Totaliapara,253,242,1,10,1056,574,482,0,119.09,village
26,,72,,153,738,376,Shyamlashi Baherchar,1688,1628,4,56,7210,3762,3448,0,109.11,village
26,,72,,153,738,384,Shyamlashi Bharaliapara,455,445,1,9,1788,974,814,0,119.66,village
26,,72,,153,738,392,Shyamlashi Kalatiapara,791,786,1,4,3437,1705,1732,0,98.44,village
26,,72,,153,779,,Turag*,1144,1098,5,41,5130,2544,2585,1,98.41,mauza
26,,72,,153,779,308,Pashchim Mograkanda,1144,1098,5,41,5130,2544,2585,1,98.41,village
26,,72,,162,,,Birulia Union,18344,17451,43,850,69330,38110,31219,1,122.07,union_ward
26,,72,,162,,,Rural,18344,17451,43,850,69330,38110,31219,1,122.07,union_ward
26,,72,,162,,,Urban,0,0,0,0,0,0,0,0,0,union_ward
26,,72,,162,32,,Akran*,2139,2066,3,70,7459,3927,3532,0,111.18,mauza
26,,72,,162,32,53,Akran,2139,2066,3,70,7459,3927,3532,0,111.18,village
26,,72,,162,70,,Bagnibari*,1082,1072,2,8,4244,2274,1970,0,115.43,mauza
26,,72,,162,70,28,Bagnibari,1082,1072,2,8,4244,2274,1970,0,115.43,village
26,,72,,162,81,,Bara Kakar*,729,721,2,6,2991,1602,1389,0,115.33,mauza
26,,72,,162,81,208,Kakar,516,514,2,0,2176,1154,1022,0,112.92,village
26,,72,,162,81,216,Khewaghat,160,154,0,6,570,310,260,0,119.23,village
26,,72,,162,81,268,Nairadi,53,53,0,0,245,138,107,0,128.97,village
26,,72,,162,85,,Basutia*,84,81,0,3,293,152,141,0,107.8,mauza
26,,72,,162,85,29,Basutia,84,81,0,3,293,152,141,0,107.8,village
26,,72,,162,98,,Bhomka*,167,165,1,1,596,288,308,0,93.51,mauza
26,,72,,162,98,28,Bhomka,167,165,1,1,596,288,308,0,93.51,village
26,,72,,162,103,,Birulia*,423,419,0,4,1851,909,942,0,96.5,mauza
26,,72,,162,103,28,Birulia,423,419,0,4,1851,909,942,0,96.5,village
26,,72,,162,147,,Chhota Kaliakair*,886,861,1,24,2998,1566,1432,0,109.36,mauza
26,,72,,162,147,208,Kaliakair,771,746,1,24,2555,1342,1213,0,110.63,village
26,,72,,162,147,216,Kazipara,33,33,0,0,119,62,57,0,108.77,village
26,,72,,162,147,224,Khanijnagar,82,82,0,0,324,162,162,0,100,village
26,,72,,162,150,,Chhota Walia*,113,113,0,0,449,220,229,0,96.07,mauza
26,,72,,162,150,48,Chhota Walia,113,113,0,0,449,220,229,0,96.07,village
26,,72,,162,152,,Choubaria*,6,0,6,0,4112,3015,1097,0,274.84,mauza
26,,72,,162,152,58,Choubaria,6,0,6,0,4112,3015,1097,0,274.84,village
26,,72,,162,195,,Dampara*,35,33,0,2,147,81,66,0,122.73,mauza
26,,72,,162,195,68,Dampara,35,33,0,2,147,81,66,0,122.73,village
26,,72,,162,200,,Deul*,257,256,0,1,1040,533,507,0,105.13,mauza
26,,72,,162,200,68,Deul,257,256,0,1,1040,533,507,0,105.13,village
26,,72,,162,201,,Dewanbari*,65,65,0,0,207,95,112,0,84.82,mauza
26,,72,,162,201,68,Dewanbari,65,65,0,0,207,95,112,0,84.82,village
26,,72,,162,405,,Jinjira*,2525,2469,3,53,7428,3913,3515,0,111.32,mauza
26,,72,,162,405,188,Jinjira,2525,2469,3,53,7428,3913,3515,0,111.32,village
26,,72,,162,439,,Kamalapur*,859,772,7,80,3707,2001,1706,0,117.29,mauza
26,,72,,162,439,208,Kamalapur,859,772,7,80,3707,2001,1706,0,117.29,village
26,,72,,162,446,,Khagan*,4136,3797,11,328,14429,8315,6113,1,136.02,mauza
26,,72,,162,446,208,Khagan,4136,3797,11,328,14429,8315,6113,1,136.02,village
26,,72,,162,452,,Kumar Khoda*,836,835,1,0,3187,1592,1595,0,99.81,mauza
26,,72,,162,452,208,Konda,43,43,0,0,188,98,90,0,108.89,village
26,,72,,162,452,216,Kumar Khoda,180,180,0,0,658,306,352,0,86.93,village
26,,72,,162,452,368,Shyampur,613,612,1,0,2341,1188,1153,0,103.04,village
26,,72,,162,453,,Kumaran*,515,513,1,1,1936,953,983,0,96.95,mauza
26,,72,,162,453,28,Bhabanipur,515,513,1,1,1936,953,983,0,96.95,village
26,,72,,162,515,,Maistapara*,549,519,0,30,2007,1004,1003,0,100.1,mauza
26,,72,,162,515,248,Maistapara,549,519,0,30,2007,1004,1003,0,100.1,village
26,,72,,162,627,,Pipulia*,10,10,0,0,28,16,12,0,133.33,mauza
26,,72,,162,627,383,Pipulia,10,10,0,0,28,16,12,0,133.33,village
26,,72,,162,690,,Rajarbag*,563,534,0,29,1716,858,858,0,100,mauza
26,,72,,162,690,348,Rajarbag,563,534,0,29,1716,858,858,0,100,village
26,,72,,162,726,,Sadulyapur*,89,88,1,0,365,206,159,0,129.56,mauza
26,,72,,162,726,368,Sadulyapur,89,88,1,0,365,206,159,0,129.56,village
26,,72,,162,727,,Saipara*,79,78,0,1,332,172,160,0,107.5,mauza
26,,72,,162,727,368,Saipara,79,78,0,1,332,172,160,0,107.5,village
26,,72,,162,729,,Samair*,1594,1530,0,64,5208,2756,2452,0,112.4,mauza
26,,72,,162,729,368,Samair,1594,1530,0,64,5208,2756,2452,0,112.4,village
26,,72,,162,730,,Sarulia*,14,13,0,1,47,21,26,0,80.77,mauza
26,,72,,162,730,368,Sarulia,14,13,0,1,47,21,26,0,80.77,village
26,,72,,162,809,,Uttar Dattapara*,443,295,4,144,2043,1391,652,0,213.34,mauza
26,,72,,162,809,408,Uttar Dattapara,443,295,4,144,2043,1391,652,0,213.34,village
26,,72,,162,815,,Uttar Ulumora*,146,146,0,0,510,250,260,0,96.15,mauza
26,,72,,162,815,28,Batulia,146,146,0,0,510,250,260,0,96.15,village
26,,72,,213,,,Dhamsona Union,155816,150485,100,5231,456982,237278,219664,40,108.02,union_ward
26,,72,,213,,,Rural,107707,103595,66,4046,323706,168350,155317,39,108.39,union_ward
26,,72,,213,,,Urban,48109,46890,34,1185,133276,68928,64347,1,107.12,union_ward
26,,72,,213,73,,Baipail (Part)*,51630,50225,28,1377,149399,78354,71027,18,110.32,mauza
26,,72,,213,73,28,Baipail-1,6208,6059,4,145,17109,8922,8186,1,108.99,village
26,,72,,213,73,68,Dakkhin Gazirchat,20000,19554,17,429,62195,31936,30251,8,105.57,village
26,,72,,213,73,150,Dakkhin Baipail,5379,5182,2,195,15730,8363,7367,0,113.52,village
26,,72,,213,73,408,Uttar Gazirchat,20043,19430,5,608,54365,29133,25223,9,115.5,village
26,,72,,213,76,,Banshbari*,7447,6917,7,523,22174,11326,10848,0,104.41,mauza
26,,72,,213,76,28,Banshbari,800,798,1,1,2837,1478,1359,0,108.76,village
26,,72,,213,76,68,Dagartali,116,116,0,0,389,190,199,0,95.48,village
26,,72,,213,76,208,Kaichhabari,6419,5894,6,519,18550,9456,9094,0,103.98,village
26,,72,,213,76,276,Nayanagar,112,109,0,3,398,202,196,0,103.06,village
26,,72,,213,149,,Chhota Paichhail*,220,218,0,2,938,497,441,0,112.7,mauza
26,,72,,213,149,308,Paichhail,220,218,0,2,938,497,441,0,112.7,village
26,,72,,213,197,,Dehara*,8386,8288,10,88,24852,12774,12074,4,105.8,mauza
26,,72,,213,197,48,Chhanteki,1059,1049,3,7,3369,1684,1685,0,99.94,village
26,,72,,213,197,54,Alobdi,42,40,1,1,211,133,78,0,170.51,village
26,,72,,213,197,208,Kanda,325,323,0,2,1413,727,686,0,105.98,village
26,,72,,213,197,248,Madhupur (Part),2694,2673,3,18,7517,3782,3735,0,101.26,village
26,,72,,213,197,268,Nayatek,219,218,0,1,938,484,454,0,106.61,village
26,,72,,213,197,276,Sitbari,4047,3985,3,59,11404,5964,5436,4,109.71,village
26,,72,,213,198,,Deodasha*,74,73,0,1,264,137,127,0,107.87,mauza
26,,72,,213,198,68,Debdasha,74,73,0,1,264,137,127,0,107.87,village
26,,72,,213,203,,Dhamsona*,531,530,0,1,2374,1234,1140,0,108.25,mauza
26,,72,,213,203,68,Dhamsona,531,530,0,1,2374,1234,1140,0,108.25,village
26,,72,,213,239,,Enayetpur (Part)*,2460,2276,2,182,7783,4172,3609,2,115.6,mauza
26,,72,,213,239,88,Enayetpur,2460,2276,2,182,7783,4172,3609,2,115.6,village
26,,72,,213,297,,Ganakbari*,48109,46890,34,1185,133276,68928,64347,1,107.12,mauza
26,,72,,213,297,28,Bhadail,22600,22451,14,135,59963,30749,29214,0,105.25,village
26,,72,,213,297,248,Madhupur (Part),5470,5189,5,276,15349,7931,7418,0,106.92,village
26,,72,,213,297,268,Natunnagar,2612,2528,10,74,7957,4497,3460,0,129.97,village
26,,72,,213,297,308,Pabnartek,5326,5233,1,92,15663,7790,7873,0,98.95,village
26,,72,,213,297,368,Sreepur,12101,11489,4,608,34344,17961,16382,1,109.64,village
26,,72,,213,514,,Maijhail*,255,250,0,5,1060,545,515,0,105.83,mauza
26,,72,,213,514,248,Maijhail,255,250,0,5,1060,545,515,0,105.83,village
26,,72,,213,553,,Nalam*,1083,1073,0,10,3772,1872,1900,0,98.53,mauza
26,,72,,213,553,268,Nalam,1083,1073,0,10,3772,1872,1900,0,98.53,village
26,,72,,213,554,,Nalam Bagbari*,649,634,0,15,2140,1115,1025,0,108.78,mauza
26,,72,,213,554,268,Nalam Bagbari,649,634,0,15,2140,1115,1025,0,108.78,village
26,,72,,213,619,,Palashbari*,33593,31742,15,1836,103088,53473,49601,14,107.81,mauza
26,,72,,213,619,68,Dendabar,17413,16228,5,1180,54676,28358,26314,4,107.77,village
26,,72,,213,619,308,Palashbari,16180,15514,10,656,48412,25115,23287,10,107.85,village
26,,72,,213,741,,Subandi*,811,807,2,2,3523,1593,1929,1,82.58,mauza
26,,72,,213,741,368,Subandi,811,807,2,2,3523,1593,1929,1,82.58,village
26,,72,,213,808,,Unail*,568,562,2,4,2339,1258,1081,0,116.37,mauza
26,,72,,213,808,128,Gopalbari,353,350,1,2,1513,791,722,0,109.56,village
26,,72,,213,808,408,Unail,215,212,1,2,826,467,359,0,130.08,village
26,,72,,445,,,Kaundia Union,9111,9007,7,97,35596,17969,17627,0,101.94,union_ward
26,,72,,445,,,Rural,9111,9007,7,97,35596,17969,17627,0,101.94,union_ward
26,,72,,445,,,Urban,0,0,0,0,0,0,0,0,0,union_ward
26,,72,,445,69,,Baghsatra*,1512,1482,1,29,5707,2898,2809,0,103.17,mauza
26,,72,,445,69,28,Baghsatra,1512,1482,1,29,5707,2898,2809,0,103.17,village
26,,72,,445,370,,Isakabad*,5248,5192,6,50,20478,10313,10165,0,101.46,mauza
26,,72,,445,370,28,Bairagibari,139,138,0,1,648,329,319,0,103.13,village
26,,72,,445,370,36,Beltali,154,153,0,1,605,309,296,0,104.39,village
26,,72,,445,370,48,Chhota Dampara,304,298,0,6,1201,598,603,0,99.17,village
26,,72,,445,370,68,Dakkhin Kaundia,584,571,1,12,2195,1115,1080,0,103.24,village
26,,72,,445,370,76,Manikartek,75,75,0,0,290,143,147,0,97.28,village
26,,72,,445,370,128,Ganganathpur,247,245,0,2,903,435,468,0,92.95,village
26,,72,,445,370,136,Ghasirdia,123,123,0,0,503,248,255,0,97.25,village
26,,72,,445,370,144,Goalbari,328,326,0,2,1267,627,640,0,97.97,village
26,,72,,445,370,168,Isakabad,262,259,0,3,1018,509,509,0,100,village
26,,72,,445,370,188,Jadugopertek,76,74,0,2,271,129,142,0,90.85,village
26,,72,,445,370,196,Sankorpur,184,182,0,2,734,364,370,0,98.38,village
26,,72,,445,370,208,Kumarbari,234,234,0,0,901,442,459,0,96.3,village
26,,72,,445,370,248,Majhirdia,397,397,0,0,1589,806,783,0,102.94,village
26,,72,,445,370,256,Melartek,525,522,1,2,1944,1002,942,0,106.37,village
26,,72,,445,370,308,Panchkani,347,345,2,0,1347,644,703,0,91.61,village
26,,72,,445,370,368,Sadarbari,173,173,0,0,650,326,324,0,100.62,village
26,,72,,445,370,376,Sadurbari,264,255,0,9,1010,483,527,0,91.65,village
26,,72,,445,370,384,Singasar,330,328,0,2,1304,643,661,0,97.28,village
26,,72,,445,370,388,Tikalartek,166,162,0,4,673,353,320,0,110.31,village
26,,72,,445,370,502,Mohonpur,113,112,1,0,444,246,198,0,124.24,village
26,,72,,445,370,526,Nekibari,101,99,1,1,515,341,174,0,195.98,village
26,,72,,445,370,594,Paharia Bari,122,121,0,1,466,221,245,0,90.2,village
26,,72,,445,810,,Uttar Kaundia*,2351,2333,0,18,9411,4758,4653,0,102.26,mauza
26,,72,,445,810,208,Kaundia Bazarpara,632,619,0,13,2508,1293,1215,0,106.42,village
26,,72,,445,810,308,Pashchim Kaundia,957,953,0,4,3835,1916,1919,0,99.84,village
26,,72,,445,810,408,Uttar Kaundia,762,761,0,1,3068,1549,1519,0,101.97,village
26,,72,,611,,,Pathalia Union,39028,37347,37,1644,132599,68531,64061,7,106.98,union_ward
26,,72,,611,,,Rural,36761,35157,37,1567,125472,64710,60755,7,106.51,union_ward
26,,72,,611,,,Urban,2267,2190,0,77,7127,3821,3306,0,115.58,union_ward
26,,72,,611,29,,Agla (Part)*,30,17,0,13,65,43,22,0,195.45,mauza
26,,72,,611,29,108,Fakirchan Mill,30,17,0,13,65,43,22,0,195.45,village
26,,72,,611,68,,Bagdhania*,682,674,1,7,2034,1055,979,0,107.76,mauza
26,,72,,611,68,28,Bagdhania,402,400,1,1,1128,600,528,0,113.64,village
26,,72,,611,68,56,Amgachhia,280,274,0,6,906,455,451,0,100.89,village
26,,72,,611,84,,Bara Walia*,5236,4910,0,326,18589,9416,9173,0,102.65,mauza
26,,72,,611,84,56,Ambagan,373,354,0,19,1442,725,717,0,101.12,village
26,,72,,611,84,68,Dakkhin Gokulnagar,288,288,0,0,1163,579,584,0,99.14,village
26,,72,,611,84,148,Huirartek,144,144,0,0,596,305,291,0,104.81,village
26,,72,,611,84,168,Islamnagar,2249,1959,0,290,7163,3677,3486,0,105.48,village
26,,72,,611,84,208,Kanthalbagan,203,203,0,0,760,397,363,0,109.37,village
26,,72,,611,84,216,Kashipur,105,105,0,0,390,192,198,0,96.97,village
26,,72,,611,84,248,Madhabchala,100,100,0,0,413,201,212,0,94.81,village
26,,72,,611,84,256,Mollartek,92,92,0,0,392,184,208,0,88.46,village
26,,72,,611,84,308,Pandhoa,1320,1305,0,15,4864,2459,2405,0,102.25,village
26,,72,,611,84,448,Walia,362,360,0,2,1406,697,709,0,98.31,village
26,,72,,611,101,,Bil Baril*,428,428,0,0,1659,771,888,0,86.82,mauza
26,,72,,611,101,28,Boaliapara,342,342,0,0,1295,600,695,0,86.33,village
26,,72,,611,101,248,Manohar,86,86,0,0,364,171,193,0,88.6,village
26,,72,,611,135,,Chakalgaon*,2155,2145,0,10,8185,4096,4089,0,100.17,mauza
26,,72,,611,135,48,Chakalgram,1222,1214,0,8,4619,2327,2292,0,101.53,village
26,,72,,611,135,56,Chourabari,34,34,0,0,137,68,69,0,98.55,village
26,,72,,611,135,128,Gopinathpur,672,670,0,2,2584,1292,1292,0,100,village
26,,72,,611,135,248,Mokamteki,227,227,0,0,845,409,436,0,93.81,village
26,,72,,611,142,,Charigaon*,1906,1866,3,37,6444,3378,3066,0,110.18,mauza
26,,72,,611,142,48,Charigram,1804,1765,2,37,6070,3181,2889,0,110.11,village
26,,72,,611,142,248,Munudia,102,101,1,0,374,197,177,0,111.3,village
26,,72,,611,188,,Dakkhin Krok*,1672,1454,20,198,11512,6114,5398,0,113.26,mauza
26,,72,,611,188,188,Jahangirnagar University,465,339,20,106,8169,4245,3924,0,108.18,village
26,,72,,611,188,208,Kalabagan,326,322,0,4,919,491,428,0,114.72,village
26,,72,,611,188,308,Pahartali,540,453,0,87,1218,789,429,0,183.92,village
26,,72,,611,188,348,Rangamati,341,340,0,1,1206,589,617,0,95.46,village
26,,72,,611,194,,Dakkhin Sinduria*,237,234,1,2,688,351,337,0,104.15,mauza
26,,72,,611,194,68,Dakkhin Sinduria,237,234,1,2,688,351,337,0,104.15,village
26,,72,,611,196,,Decreertek*,130,128,0,2,399,210,189,0,111.11,mauza
26,,72,,611,196,68,Decreertek,84,83,0,1,264,136,128,0,106.25,village
26,,72,,611,196,248,Madartek,16,16,0,0,36,18,18,0,100,village
26,,72,,611,196,256,Mollapara,30,29,0,1,99,56,43,0,130.23,village
26,,72,,611,206,,Dhania*,2267,2190,0,77,7127,3821,3306,0,115.58,mauza
26,,72,,611,206,28,Beltala,24,24,0,0,89,43,46,0,93.48,village
26,,72,,611,206,308,Pashchim Dhania,595,595,0,0,1953,996,957,0,104.08,village
26,,72,,611,206,316,Purba Dhania,1648,1571,0,77,5085,2782,2303,0,120.8,village
26,,72,,611,208,,Diabari*,356,348,1,7,1166,596,570,0,104.56,mauza
26,,72,,611,208,48,Char Sinduria,90,88,1,1,326,155,171,0,90.64,village
26,,72,,611,208,68,Diabari,101,101,0,0,293,154,139,0,110.79,village
26,,72,,611,208,208,Khasertek,55,49,0,6,197,116,81,0,143.21,village
26,,72,,611,208,248,Muktartek,110,110,0,0,350,171,179,0,95.53,village
26,,72,,611,303,,Gerua*,878,727,0,151,3173,1806,1367,0,132.11,mauza
26,,72,,611,303,128,Gerua,878,727,0,151,3173,1806,1367,0,132.11,village
26,,72,,611,305,,Ghughudia*,497,491,0,6,1981,999,982,0,101.73,mauza
26,,72,,611,305,128,Ghughudia,497,491,0,6,1981,999,982,0,101.73,village
26,,72,,611,339,,Hatubhanga*,475,456,0,19,1687,846,841,0,100.59,mauza
26,,72,,611,339,148,Hatubhanga,475,456,0,19,1687,846,841,0,100.59,village
26,,72,,611,449,,Kirti Noadda*,108,32,1,75,383,316,67,0,471.64,mauza
26,,72,,611,449,208,Kirti Noadda,58,31,1,26,269,205,64,0,320.31,village
26,,72,,611,449,268,Noadda,50,1,0,49,114,111,3,0,3700,village
26,,72,,611,454,,Kurgaon*,10253,10108,4,141,30077,15422,14652,3,105.26,mauza
26,,72,,611,454,208,Kurgaon Natunpara,5341,5243,4,94,16271,8344,7924,3,105.3,village
26,,72,,611,454,216,Kurgaon Puratanpara-2,4912,4865,0,47,13806,7078,6728,0,105.2,village
26,,72,,611,520,,Mirertek*,132,131,0,1,420,205,215,0,95.35,mauza
26,,72,,611,520,248,Mirertek,132,131,0,1,420,205,215,0,95.35,village
